episode,cumulativeReward,course,flag_get
4591,100.0,8-1,False
4592,273.0,6-4,False
4593,231.0,1-1,False
4594,578.0,7-2,False
4595,214.0,6-3,False
4596,213.0,3-4,False
4597,250.0,1-3,False
4598,446.0,3-1,False
4599,171.0,6-4,False
4600,1294.0,2-3,False
4601,239.0,6-2,False
4602,281.0,2-4,False
4603,384.0,5-1,False
4604,628.0,1-1,False
4605,267.0,3-3,False
4606,352.0,5-4,False
4607,277.0,2-1,False
4608,132.0,1-2,False
4609,77.0,4-4,False
4610,486.0,6-4,False
4611,219.0,6-3,False
4612,248.0,7-4,False
4613,269.0,8-2,False
4614,251.0,5-3,False
4615,274.0,8-1,False
4616,449.0,2-1,False
4617,329.0,4-1,False
4618,241.0,2-1,False
4619,205.0,6-3,False
4620,617.0,5-2,False
4621,301.0,7-1,False
4622,227.0,5-3,False
4623,320.0,7-1,False
4624,590.0,7-1,False
4625,171.0,1-4,False
4626,294.0,3-4,False
4627,184.0,8-2,False
4628,240.0,2-1,False
4629,116.0,5-1,False
4630,148.0,4-2,False
4631,310.0,7-1,False
4632,123.0,8-2,False
4633,206.0,5-1,False
4634,147.0,8-1,False
4635,240.0,2-1,False
4636,171.0,1-4,False
4637,188.0,8-2,False
4638,147.0,8-1,False
4639,220.0,8-2,False
4640,229.0,4-1,False
4641,249.0,2-1,False
4642,332.0,7-1,False
4643,123.0,5-1,False
4644,364.0,4-1,False
4645,147.0,8-1,False
4646,1180.0,4-1,False
4647,309.0,2-3,False
4648,242.0,7-4,False
4649,1040.0,8-3,False
4650,526.0,5-3,False
4651,170.0,6-4,False
4652,86.0,8-4,False
4653,370.0,2-4,False
4654,467.0,6-4,False
4655,259.0,2-3,False
4656,385.0,2-2,False
4657,943.0,8-3,False
4658,285.0,2-2,False
4659,91.0,6-2,False
4660,288.0,6-1,False
4661,214.0,3-4,False
4662,227.0,6-3,False
4663,305.0,7-3,False
4664,150.0,4-2,False
4665,352.0,2-3,False
4666,136.0,3-2,False
4667,86.0,8-4,False
4668,120.0,1-2,False
4669,279.0,7-1,False
4670,524.0,3-1,False
4671,231.0,1-1,False
4672,227.0,6-3,False
4673,150.0,4-2,False
4674,438.0,8-3,False
4675,269.0,5-2,False
4676,231.0,8-2,False
4677,376.0,5-1,False
4678,75.0,4-4,False
4679,294.0,3-4,False
4680,230.0,8-2,False
4681,928.0,2-2,False
4682,214.0,3-4,False
4683,525.0,3-1,False
4684,375.0,2-1,False
4685,308.0,7-3,False
4686,334.0,2-3,False
4687,226.0,5-3,False
4688,790.0,2-3,False
4689,244.0,7-4,False
4690,442.0,7-2,False
4691,226.0,3-3,False
4692,75.0,4-4,False
4693,540.0,2-2,False
4694,227.0,1-3,False
4695,796.0,1-2,False
4696,75.0,4-4,False
4697,526.0,5-3,False
4698,775.0,6-2,False
4699,565.0,7-1,False
4700,136.0,3-2,False
4701,120.0,1-2,False
4702,420.0,2-3,False
4703,316.0,4-1,False
4704,273.0,3-3,False
4705,306.0,5-4,False
4706,74.0,4-4,False
4707,310.0,5-4,False
4708,1044.0,8-3,False
4709,211.0,4-2,False
4710,315.0,7-4,False
4711,627.0,1-1,False
4712,874.0,7-2,False
4713,35.0,4-2,False
4714,242.0,2-1,False
4715,124.0,8-4,False
4716,140.0,5-1,False
4717,219.0,6-3,False
4718,59.0,7-2,False
4719,75.0,4-4,False
4720,242.0,2-4,False
4721,123.0,5-1,False
4722,434.0,7-1,False
4723,241.0,7-4,False
4724,136.0,3-2,False
4725,171.0,6-4,False
4726,87.0,8-4,False
4727,231.0,1-1,False
4728,303.0,7-1,False
4729,302.0,8-2,False
4730,679.0,3-1,False
4731,242.0,7-4,False
4732,227.0,3-3,False
4733,241.0,2-4,False
4734,242.0,5-4,False
4735,382.0,5-2,False
4736,136.0,4-2,False
4737,227.0,3-3,False
4738,499.0,7-3,False
4739,307.0,7-3,False
4740,852.0,5-2,False
4741,305.0,7-3,False
4742,226.0,5-3,False
4743,413.0,2-3,False
4744,466.0,4-1,False
4745,288.0,6-1,False
4746,316.0,6-3,False
4747,365.0,8-3,False
4748,989.0,2-3,False
4749,208.0,1-1,False
4750,205.0,5-1,False
4751,276.0,8-2,False
4752,313.0,7-1,False
4753,360.0,7-3,False
4754,324.0,4-3,False
4755,657.0,3-1,False
4756,225.0,4-1,False
4757,177.0,7-1,False
4758,468.0,2-3,False
4759,75.0,4-4,False
4760,238.0,6-3,False
4761,123.0,5-1,False
4762,242.0,7-4,False
4763,276.0,3-2,False
4764,228.0,5-4,False
4765,786.0,6-2,False
4766,225.0,6-3,False
4767,147.0,8-1,False
4768,367.0,7-2,False
4769,542.0,7-1,False
4770,147.0,8-1,False
4771,242.0,7-4,False
4772,313.0,2-3,False
4773,86.0,8-4,False
4774,673.0,6-2,False
4775,242.0,7-4,False
4776,123.0,5-1,False
4777,288.0,6-1,False
4778,171.0,1-4,False
4779,417.0,7-2,False
4780,74.0,4-4,False
4781,248.0,3-3,False
4782,227.0,3-3,False
4783,227.0,6-3,False
4784,288.0,6-1,False
4785,227.0,6-3,False
4786,246.0,7-4,False
4787,171.0,1-4,False
4788,298.0,6-2,False
4789,227.0,1-3,False
4790,232.0,1-1,False
4791,662.0,3-1,False
4792,853.0,8-1,False
4793,157.0,8-1,False
4794,225.0,3-3,False
4795,1126.0,6-1,False
4796,329.0,4-3,False
4797,310.0,4-1,False
4798,129.0,8-1,False
4799,76.0,4-4,False
4800,371.0,6-2,False
4801,461.0,8-3,False
4802,150.0,5-2,False
4803,130.0,4-2,False
4804,388.0,3-1,False
4805,136.0,3-2,False
4806,301.0,4-1,False
4807,227.0,3-3,False
4808,398.0,1-4,False
4809,280.0,8-2,False
4810,217.0,1-3,False
4811,227.0,1-3,False
4812,303.0,4-3,False
4813,576.0,1-1,False
4814,242.0,7-4,False
4815,400.0,1-2,False
4816,603.0,6-2,False
4817,225.0,6-3,False
4818,86.0,8-4,False
4819,214.0,3-4,False
4820,243.0,5-4,False
4821,554.0,2-1,False
4822,307.0,2-3,False
4823,76.0,4-4,False
4824,310.0,2-3,False
4825,602.0,1-1,False
4826,447.0,8-3,False
4827,170.0,6-4,False
4828,383.0,5-2,False
4829,183.0,8-3,False
4830,1136.0,7-2,False
4831,296.0,2-3,False
4832,227.0,5-3,False
4833,512.0,2-2,False
4834,528.0,3-1,False
4835,308.0,5-2,False
4836,208.0,4-2,False
4837,141.0,8-2,False
4838,327.0,6-2,False
4839,227.0,1-3,False
4840,214.0,3-4,False
4841,387.0,4-1,False
4842,114.0,2-3,False
4843,236.0,7-4,False
4844,215.0,6-3,False
4845,1036.0,8-3,False
4846,86.0,8-4,False
4847,228.0,7-2,False
4848,243.0,5-4,False
4849,196.0,5-1,False
4850,288.0,3-2,False
4851,466.0,4-3,False
4852,243.0,5-4,False
4853,386.0,1-2,False
4854,219.0,1-3,False
4855,80.0,4-4,False
4856,304.0,6-3,False
4857,89.0,8-4,False
4858,313.0,6-3,False
4859,73.0,4-4,False
4860,378.0,5-1,False
4861,514.0,7-3,False
4862,312.0,3-3,False
4863,252.0,5-3,False
4864,276.0,2-1,False
4865,291.0,3-2,False
4866,186.0,8-3,False
4867,382.0,5-1,False
4868,401.0,6-1,False
4869,685.0,3-1,False
4870,351.0,4-1,False
4871,173.0,6-4,False
4872,670.0,8-3,False
4873,286.0,4-3,False
4874,231.0,1-1,False
4875,377.0,3-1,False
4876,388.0,5-2,False
4877,240.0,2-1,False
4878,120.0,1-2,False
4879,320.0,6-2,False
4880,299.0,2-2,False
4881,258.0,1-3,False
4882,158.0,8-2,False
4883,258.0,1-3,False
4884,258.0,5-3,False
4885,298.0,7-4,False
4886,284.0,5-4,False
4887,59.0,2-2,False
4888,316.0,5-2,False
4889,403.0,2-2,False
4890,75.0,4-4,False
4891,323.0,4-1,False
4892,215.0,3-4,False
4893,147.0,8-1,False
4894,359.0,7-3,False
4895,391.0,5-2,False
4896,368.0,4-1,False
4897,196.0,5-1,False
4898,349.0,8-3,False
4899,882.0,2-3,False
4900,473.0,7-3,False
4901,353.0,7-1,False
4902,285.0,7-1,False
4903,430.0,6-1,False
4904,249.0,8-2,False
4905,136.0,4-2,False
4906,304.0,4-3,False
4907,184.0,2-3,False
4908,73.0,4-4,False
4909,169.0,1-4,False
4910,325.0,2-3,False
4911,243.0,7-4,False
4912,170.0,1-4,False
4913,278.0,8-2,False
4914,86.0,8-4,False
4915,86.0,8-4,False
4916,309.0,5-4,False
4917,242.0,3-3,False
4918,233.0,2-4,False
4919,373.0,4-1,False
4920,216.0,3-4,False
4921,277.0,8-2,False
4922,307.0,7-1,False
4923,147.0,4-2,False
4924,13753.0,7-4,False
4925,279.0,6-1,False
4926,346.0,5-3,False
4927,288.0,7-1,False
4928,1142.0,8-3,False
4929,211.0,4-2,False
4930,211.0,4-2,False
4931,384.0,4-1,False
4932,171.0,1-4,False
4933,86.0,8-4,False
4934,878.0,2-2,False
4935,184.0,8-3,False
4936,224.0,1-3,False
4937,274.0,2-1,False
4938,169.0,7-1,False
4939,86.0,8-4,False
4940,217.0,3-4,False
4941,708.0,1-3,False
4942,138.0,4-4,False
4943,14257.0,7-4,False
4944,1088.0,2-1,False
4945,858.0,2-3,False
4946,1020.0,2-3,False
4947,251.0,1-1,False
4948,212.0,3-4,False
4949,363.0,5-3,False
4950,1209.0,3-2,False
4951,163.0,8-1,False
4952,817.0,2-1,False
4953,170.0,1-4,False
4954,284.0,8-2,False
4955,350.0,5-3,False
4956,818.0,1-2,False
4957,503.0,8-1,False
4958,591.0,7-2,False
4959,446.0,7-3,False
4960,227.0,3-3,False
4961,266.0,5-2,False
4962,87.0,8-4,False
4963,167.0,1-4,False
4964,123.0,5-1,False
4965,143.0,7-1,False
4966,306.0,7-3,False
4967,214.0,3-4,False
4968,188.0,8-2,False
4969,327.0,7-3,False
4970,86.0,5-1,False
4971,288.0,6-1,False
4972,136.0,3-2,False
4973,877.0,8-3,False
4974,307.0,2-3,False
4975,226.0,1-3,False
4976,217.0,3-3,False
4977,289.0,6-1,False
4978,227.0,5-3,False
4979,480.0,7-3,False
4980,311.0,7-1,False
4981,487.0,7-3,False
4982,496.0,7-3,False
4983,374.0,5-2,False
4984,281.0,2-2,False
4985,67.0,4-4,False
4986,175.0,6-2,False
4987,75.0,4-4,False
4988,303.0,4-3,False
4989,521.0,3-1,False
4990,243.0,5-4,False
4991,496.0,3-1,False
4992,490.0,2-3,False
4993,200.0,4-2,False
4994,1030.0,2-2,False
4995,288.0,6-1,False
4996,503.0,7-3,False
4997,369.0,2-1,False
4998,418.0,7-2,False
4999,258.0,3-1,False
5000,646.0,2-1,False
5001,1622.0,7-1,False
5002,310.0,4-3,False
5003,236.0,3-3,False
5004,227.0,1-3,False
5005,114.0,1-2,False
5006,136.0,3-2,False
5007,136.0,3-2,False
5008,227.0,1-3,False
5009,310.0,7-3,False
5010,237.0,2-4,False
5011,229.0,3-3,False
5012,308.0,6-3,False
5013,143.0,8-2,False
5014,425.0,4-1,False
5015,136.0,4-4,False
5016,302.0,2-3,False
5017,286.0,6-1,False
5018,1140.0,7-2,False
5019,300.0,4-3,False
5020,211.0,4-2,False
5021,248.0,5-4,False
5022,74.0,4-4,False
5023,238.0,2-4,False
5024,816.0,2-1,False
5025,415.0,6-1,False
5026,303.0,4-3,False
5027,75.0,4-4,False
5028,623.0,1-1,False
5029,537.0,2-1,False
5030,103.0,8-4,False
5031,183.0,7-1,False
5032,224.0,3-3,False
5033,1489.0,2-3,False
5034,276.0,7-4,False
5035,251.0,1-3,False
5036,584.0,1-1,False
5037,257.0,4-2,False
5038,136.0,8-2,False
5039,265.0,4-2,False
5040,482.0,1-4,False
5041,1007.0,2-3,False
5042,216.0,5-3,False
5043,223.0,7-1,False
5044,275.0,3-1,False
5045,359.0,7-4,False
5046,1227.0,4-1,False
5047,452.0,2-1,False
5048,408.0,6-1,False
5049,612.0,1-1,False
5050,219.0,6-3,False
5051,129.0,5-3,False
5052,1036.0,2-2,False
5053,78.0,4-4,False
5054,1002.0,2-3,False
5055,166.0,8-1,False
5056,246.0,7-4,False
5057,246.0,6-3,False
5058,1079.0,2-2,False
5059,133.0,1-2,False
5060,285.0,3-2,False
5061,842.0,8-1,False
5062,271.0,8-2,False
5063,239.0,1-1,False
5064,515.0,7-3,False
5065,124.0,8-4,False
5066,188.0,2-4,False
5067,491.0,7-1,False
5068,226.0,4-1,False
5069,120.0,1-2,False
5070,125.0,6-2,False
5071,227.0,5-3,False
5072,304.0,4-3,False
5073,167.0,1-4,False
5074,220.0,8-2,False
5075,227.0,5-3,False
5076,649.0,5-2,False
5077,627.0,1-1,False
5078,326.0,5-3,False
5079,135.0,3-2,False
5080,471.0,4-1,False
5081,867.0,2-1,False
5082,278.0,7-1,False
5083,281.0,3-1,False
5084,303.0,4-3,False
5085,167.0,6-4,False
5086,214.0,3-4,False
5087,360.0,7-1,False
5088,304.0,4-3,False
5089,354.0,4-1,False
5090,303.0,4-3,False
5091,370.0,3-4,False
5092,214.0,3-4,False
5093,75.0,4-4,False
5094,379.0,2-1,False
5095,86.0,8-4,False
5096,289.0,6-4,False
5097,262.0,1-2,False
5098,136.0,8-2,False
5099,288.0,6-1,False
5100,227.0,5-3,False
5101,227.0,3-3,False
5102,376.0,2-2,False
5103,79.0,4-4,False
5104,335.0,4-3,False
5105,170.0,8-1,False
5106,79.0,4-4,False
5107,179.0,6-2,False
5108,75.0,4-4,False
5109,114.0,7-3,False
5110,227.0,3-3,False
5111,150.0,4-2,False
5112,1257.0,8-2,False
5113,260.0,8-1,False
5114,87.0,8-4,False
5115,305.0,5-4,False
5116,196.0,5-1,False
5117,458.0,7-3,False
5118,730.0,1-1,False
5119,274.0,8-2,False
5120,167.0,1-4,False
5121,377.0,5-1,False
5122,374.0,4-1,False
5123,582.0,3-2,False
5124,271.0,2-4,False
5125,114.0,2-3,False
5126,302.0,6-4,False
5127,633.0,5-1,False
5128,633.0,1-1,False
5129,137.0,4-2,False
5130,243.0,2-4,False
5131,586.0,1-2,False
5132,1225.0,4-1,False
5133,241.0,1-1,False
5134,167.0,1-4,False
5135,149.0,4-2,False
5136,86.0,8-4,False
5137,5912.0,4-4,False
5138,518.0,6-2,False
5139,231.0,1-1,False
5140,227.0,1-3,False
5141,125.0,5-1,False
5142,227.0,3-3,False
5143,243.0,2-4,False
5144,172.0,6-4,False
5145,401.0,8-1,False
5146,305.0,6-2,False
5147,150.0,4-2,False
5148,364.0,2-2,False
5149,182.0,3-4,False
5150,221.0,6-3,False
5151,230.0,5-2,False
5152,327.0,7-1,False
5153,243.0,7-4,False
5154,86.0,8-4,False
5155,226.0,6-3,False
5156,493.0,1-4,False
5157,136.0,3-2,False
5158,1095.0,7-1,False
5159,388.0,4-1,False
5160,395.0,4-1,False
5161,1134.0,3-2,False
5162,224.0,3-3,False
5163,277.0,8-2,False
5164,200.0,1-2,False
5165,243.0,5-4,False
5166,211.0,4-2,False
5167,74.0,4-4,False
5168,227.0,3-3,False
5169,122.0,1-2,False
5170,647.0,5-2,False
5171,376.0,2-1,False
5172,1007.0,3-2,False
5173,84.0,8-4,False
5174,521.0,3-1,False
5175,226.0,3-3,False
5176,776.0,6-2,False
5177,357.0,2-2,False
5178,626.0,3-1,False
5179,227.0,3-3,False
5180,214.0,3-4,False
5181,306.0,7-2,False
5182,251.0,7-4,False
5183,167.0,6-4,False
5184,136.0,3-2,False
5185,169.0,1-4,False
5186,316.0,5-2,False
5187,227.0,1-3,False
5188,171.0,6-4,False
5189,171.0,1-4,False
5190,640.0,6-2,False
5191,86.0,8-4,False
5192,398.0,1-4,False
5193,148.0,8-1,False
5194,309.0,2-4,False
5195,803.0,7-1,False
5196,267.0,8-1,False
5197,146.0,8-1,False
5198,422.0,7-2,False
5199,337.0,6-2,False
5200,420.0,3-2,False
5201,569.0,2-1,False
5202,634.0,5-2,False
5203,214.0,3-4,False
5204,364.0,4-1,False
5205,243.0,2-4,False
5206,1736.0,7-2,False
5207,86.0,8-4,False
5208,775.0,1-2,False
5209,217.0,3-4,False
5210,244.0,7-4,False
5211,726.0,5-1,False
5212,254.0,7-4,False
5213,309.0,5-4,False
5214,504.0,2-3,False
5215,283.0,7-1,False
5216,120.0,1-2,False
5217,87.0,8-4,False
5218,227.0,1-3,False
5219,334.0,4-3,False
5220,564.0,8-1,False
5221,213.0,3-4,False
5222,211.0,4-2,False
5223,552.0,8-1,False
5224,226.0,3-3,False
5225,237.0,2-4,False
5226,75.0,4-4,False
5227,741.0,8-3,False
5228,1236.0,2-2,False
5229,195.0,1-1,False
5230,972.0,8-3,False
5231,325.0,1-3,False
5232,387.0,5-2,False
5233,272.0,8-2,False
5234,243.0,7-4,False
5235,227.0,6-3,False
5236,238.0,2-4,False
5237,171.0,6-4,False
5238,468.0,2-3,False
5239,524.0,3-1,False
5240,260.0,8-2,False
5241,150.0,4-2,False
5242,591.0,1-1,False
5243,301.0,7-3,False
5244,134.0,3-2,False
5245,146.0,8-1,False
5246,229.0,3-3,False
5247,1613.0,3-2,False
5248,216.0,3-4,False
5249,1324.0,1-1,False
5250,418.0,7-2,False
5251,369.0,3-4,False
5252,120.0,1-2,False
5253,111.0,1-2,False
5254,378.0,4-1,False
5255,150.0,4-2,False
5256,249.0,7-4,False
5257,312.0,6-2,False
5258,358.0,7-4,False
5259,252.0,4-2,False
5260,218.0,5-3,False
5261,451.0,2-3,False
5262,324.0,3-1,False
5263,303.0,6-3,False
5264,172.0,1-4,False
5265,417.0,7-2,False
5266,233.0,8-2,False
5267,1098.0,2-2,False
5268,239.0,6-3,False
5269,730.0,5-1,False
5270,322.0,3-1,False
5271,261.0,8-1,False
5272,368.0,1-4,False
5273,542.0,7-1,False
5274,330.0,4-3,False
5275,349.0,6-2,False
5276,54.0,3-2,False
5277,242.0,2-1,False
5278,146.0,7-1,False
5279,225.0,2-2,False
5280,288.0,6-1,False
5281,136.0,3-2,False
5282,573.0,6-2,False
5283,352.0,2-3,False
5284,107.0,8-4,False
5285,350.0,6-2,False
5286,258.0,5-3,False
5287,1004.0,2-3,False
5288,1022.0,7-3,False
5289,244.0,1-1,False
5290,757.0,3-4,False
5291,103.0,5-3,False
5292,283.0,6-1,False
5293,1137.0,7-2,False
5294,643.0,5-2,False
5295,346.0,6-2,False
5296,150.0,4-2,False
5297,171.0,1-4,False
5298,303.0,4-3,False
5299,169.0,6-4,False
5300,409.0,2-2,False
5301,360.0,5-2,False
5302,990.0,2-3,False
5303,507.0,7-3,False
5304,370.0,5-1,False
5305,356.0,7-2,False
5306,199.0,4-1,False
5307,465.0,3-1,False
5308,136.0,3-2,False
5309,304.0,6-3,False
5310,288.0,6-1,False
5311,284.0,8-2,False
5312,242.0,2-4,False
5313,542.0,2-1,False
5314,289.0,6-1,False
5315,136.0,3-2,False
5316,219.0,7-4,False
5317,360.0,4-1,False
5318,213.0,4-2,False
5319,133.0,3-2,False
5320,361.0,5-4,False
5321,308.0,2-3,False
5322,398.0,6-4,False
5323,346.0,7-2,False
5324,512.0,3-3,False
5325,227.0,3-3,False
5326,258.0,8-1,False
5327,224.0,1-3,False
5328,901.0,2-2,False
5329,76.0,7-2,False
5330,398.0,1-4,False
5331,525.0,3-1,False
5332,277.0,3-2,False
5333,136.0,3-2,False
5334,303.0,4-3,False
5335,250.0,2-4,False
5336,241.0,2-1,False
5337,341.0,7-1,False
5338,288.0,6-1,False
5339,219.0,3-3,False
5340,288.0,6-1,False
5341,225.0,5-3,False
5342,214.0,3-4,False
5343,362.0,7-1,False
5344,242.0,7-4,False
5345,227.0,6-3,False
5346,231.0,1-1,False
5347,303.0,4-3,False
5348,242.0,5-4,False
5349,280.0,8-2,False
5350,168.0,6-4,False
5351,168.0,6-4,False
5352,429.0,7-3,False
5353,317.0,4-3,False
5354,214.0,3-4,False
5355,75.0,4-4,False
5356,492.0,7-3,False
5357,215.0,3-4,False
5358,257.0,2-1,False
5359,227.0,6-3,False
5360,875.0,7-1,False
5361,572.0,6-2,False
5362,75.0,4-4,False
5363,886.0,7-1,False
5364,353.0,3-4,False
5365,863.0,7-2,False
5366,167.0,1-4,False
5367,288.0,6-1,False
5368,86.0,8-4,False
5369,397.0,2-1,False
5370,1031.0,8-3,False
5371,1027.0,2-3,False
5372,212.0,5-1,False
5373,432.0,6-1,False
5374,345.0,4-3,False
5375,147.0,3-2,False
5376,210.0,5-1,False
5377,425.0,6-1,False
5378,122.0,5-3,False
5379,483.0,1-4,False
5380,545.0,3-1,False
5381,134.0,3-2,False
5382,358.0,1-3,False
5383,329.0,4-3,False
5384,570.0,4-4,False
5385,124.0,8-4,False
5386,1678.0,2-2,False
5387,702.0,7-3,False
5388,370.0,2-1,False
5389,218.0,6-3,False
5390,338.0,4-3,False
5391,278.0,6-4,False
5392,199.0,7-1,False
5393,244.0,7-4,False
5394,432.0,6-1,False
5395,167.0,6-4,False
5396,1229.0,4-1,False
5397,311.0,6-2,False
5398,1223.0,4-1,False
5399,167.0,6-4,False
5400,457.0,3-1,False
5401,292.0,7-1,False
5402,398.0,1-4,False
5403,330.0,4-3,False
5404,236.0,3-3,False
5405,226.0,1-3,False
5406,506.0,2-3,False
5407,319.0,6-3,False
5408,772.0,8-3,False
5409,629.0,5-2,False
5410,59.0,2-3,False
5411,120.0,1-2,False
5412,102.0,5-2,False
5413,1015.0,8-3,False
5414,226.0,3-3,False
5415,243.0,5-4,False
5416,286.0,5-2,False
5417,319.0,7-1,False
5418,344.0,7-1,False
5419,171.0,1-4,False
5420,303.0,4-3,False
5421,227.0,3-3,False
5422,241.0,7-4,False
5423,947.0,8-3,False
5424,242.0,2-4,False
5425,150.0,4-2,False
5426,86.0,8-4,False
5427,370.0,4-1,False
5428,303.0,4-3,False
5429,243.0,5-4,False
5430,147.0,8-1,False
5431,171.0,1-4,False
5432,799.0,1-2,False
5433,309.0,5-4,False
5434,278.0,7-3,False
5435,315.0,6-4,False
5436,205.0,3-4,False
5437,287.0,3-1,False
5438,240.0,2-2,False
5439,227.0,1-3,False
5440,369.0,2-1,False
5441,150.0,4-2,False
5442,164.0,1-4,False
5443,890.0,5-2,False
5444,244.0,2-4,False
5445,227.0,6-3,False
5446,473.0,4-1,False
5447,790.0,1-1,False
5448,75.0,4-4,False
5449,295.0,7-3,False
5450,368.0,8-2,False
5451,242.0,7-4,False
5452,372.0,2-2,False
5453,526.0,2-1,False
5454,214.0,3-4,False
5455,477.0,2-3,False
5456,317.0,7-1,False
5457,303.0,4-3,False
5458,288.0,7-3,False
5459,215.0,6-3,False
5460,550.0,2-1,False
5461,337.0,7-3,False
5462,184.0,8-2,False
5463,490.0,1-4,False
5464,124.0,5-1,False
5465,910.0,8-3,False
5466,75.0,4-4,False
5467,1084.0,7-2,False
5468,635.0,1-1,False
5469,322.0,7-3,False
5470,343.0,7-1,False
5471,106.0,8-4,False
5472,358.0,6-2,False
5473,71.0,4-4,False
5474,239.0,7-4,False
5475,123.0,5-1,False
5476,98.0,1-2,False
5477,246.0,1-3,False
5478,147.0,8-1,False
5479,585.0,7-2,False
5480,724.0,2-3,False
5481,150.0,4-2,False
5482,343.0,7-1,False
5483,197.0,5-1,False
5484,340.0,6-2,False
5485,300.0,7-3,False
5486,226.0,1-3,False
5487,490.0,7-3,False
5488,354.0,5-2,False
5489,242.0,2-4,False
5490,308.0,7-4,False
5491,227.0,5-3,False
5492,397.0,6-3,False
5493,347.0,7-1,False
5494,400.0,6-4,False
5495,1173.0,3-1,False
5496,369.0,6-4,False
5497,992.0,2-3,False
5498,136.0,3-2,False
5499,301.0,5-4,False
5500,359.0,6-2,False
5501,242.0,2-4,False
5502,423.0,6-1,False
5503,1185.0,4-1,False
5504,167.0,6-4,False
5505,547.0,2-1,False
5506,398.0,1-4,False
5507,433.0,3-4,False
5508,133.0,3-2,False
5509,388.0,4-1,False
5510,113.0,1-2,False
5511,1399.0,1-1,False
5512,334.0,6-2,False
5513,224.0,3-3,False
5514,167.0,1-4,False
5515,572.0,1-2,False
5516,214.0,3-4,False
5517,171.0,1-4,False
5518,345.0,7-1,False
5519,276.0,2-3,False
5520,352.0,3-3,False
5521,289.0,6-1,False
5522,171.0,6-4,False
5523,324.0,7-2,False
5524,167.0,1-3,False
5525,171.0,6-4,False
5526,866.0,8-3,False
5527,412.0,2-2,False
5528,233.0,7-2,False
5529,242.0,7-4,False
5530,243.0,2-4,False
5531,75.0,4-4,False
5532,386.0,5-2,False
5533,184.0,8-2,False
5534,350.0,3-3,False
5535,226.0,6-3,False
5536,312.0,7-4,False
5537,226.0,5-3,False
5538,295.0,3-1,False
5539,304.0,4-3,False
5540,230.0,1-1,False
5541,214.0,3-4,False
5542,631.0,5-2,False
5543,1123.0,7-3,False
5544,1204.0,4-1,False
5545,131.0,8-2,False
5546,797.0,1-2,False
5547,1751.0,4-2,False
5548,369.0,3-4,False
5549,457.0,8-3,False
5550,168.0,1-4,False
5551,245.0,6-3,False
5552,779.0,8-3,False
5553,316.0,4-3,False
5554,300.0,7-4,False
5555,616.0,2-3,False
5556,278.0,2-4,False
5557,328.0,5-3,False
5558,487.0,1-4,False
5559,124.0,1-2,False
5560,435.0,2-4,False
5561,145.0,3-2,False
5562,864.0,2-2,False
5563,218.0,6-3,False
5564,608.0,1-1,False
5565,1001.0,2-3,False
5566,278.0,2-4,False
5567,389.0,3-3,False
5568,295.0,3-1,False
5569,464.0,4-1,False
5570,184.0,8-3,False
5571,262.0,7-4,False
5572,706.0,7-2,False
5573,136.0,4-4,False
5574,258.0,8-2,False
5575,243.0,3-3,False
5576,245.0,5-4,False
5577,61.0,7-3,False
5578,1004.0,2-3,False
5579,283.0,3-4,False
5580,417.0,7-2,False
5581,280.0,8-2,False
5582,423.0,8-1,False
5583,170.0,6-4,False
5584,221.0,1-3,False
5585,170.0,6-4,False
5586,167.0,1-4,False
5587,281.0,7-4,False
5588,343.0,5-3,False
5589,225.0,1-3,False
5590,751.0,2-3,False
5591,362.0,6-2,False
5592,77.0,4-4,False
5593,417.0,2-2,False
5594,273.0,5-2,False
5595,227.0,3-3,False
5596,328.0,2-3,False
5597,387.0,7-3,False
5598,331.0,2-2,False
5599,304.0,2-2,False
5600,275.0,7-1,False
5601,59.0,2-2,False
5602,120.0,1-2,False
5603,227.0,1-3,False
5604,1185.0,8-2,False
5605,528.0,1-3,False
5606,241.0,5-4,False
5607,134.0,3-2,False
5608,226.0,3-3,False
5609,169.0,6-4,False
5610,87.0,8-4,False
5611,520.0,3-1,False
5612,211.0,4-2,False
5613,86.0,8-4,False
5614,448.0,2-1,False
5615,593.0,1-1,False
5616,625.0,2-2,False
5617,129.0,3-1,False
5618,120.0,1-2,False
5619,288.0,6-1,False
5620,75.0,4-4,False
5621,281.0,5-2,False
5622,303.0,4-3,False
5623,349.0,3-4,False
5624,775.0,6-2,False
5625,171.0,1-4,False
5626,487.0,3-1,False
5627,136.0,3-2,False
5628,228.0,2-4,False
5629,247.0,2-4,False
5630,988.0,2-3,False
5631,191.0,7-1,False
5632,154.0,5-2,False
5633,769.0,6-2,False
5634,529.0,7-3,False
5635,87.0,8-4,False
5636,242.0,7-4,False
5637,388.0,2-3,False
5638,385.0,8-1,False
5639,227.0,1-3,False
5640,136.0,3-2,False
5641,184.0,8-2,False
5642,211.0,4-2,False
5643,227.0,6-3,False
5644,303.0,6-3,False
5645,57.0,6-2,False
5646,-31.0,5-1,False
5647,-31.0,5-1,False
5648,117.0,4-2,False
5649,171.0,1-4,False
5650,231.0,1-1,False
5651,59.0,2-2,False
5652,231.0,1-1,False
5653,86.0,8-4,False
5654,306.0,7-3,False
5655,324.0,5-3,False
5656,258.0,2-1,False
5657,324.0,5-3,False
5658,374.0,2-1,False
5659,381.0,5-2,False
5660,273.0,2-3,False
5661,86.0,8-4,False
