episode,total_reward,x_pos,time,flag_get,loss,epsilon,steps,truncated,stuck,course,time
191,425.0,496,287,False,4.659780979156494,0.905475,273,False,False,3-2,2025-12-11 22:01:53.829781
192,291.0,358,391,False,4.955503463745117,0.9049775,179,False,False,3-1,2025-12-11 22:01:55.089807
193,320.0,385,291,False,6.9243974685668945,0.90448,184,False,False,1-3,2025-12-11 22:01:56.521016
194,213.0,275,295,False,5.033820152282715,0.9039825,117,False,False,3-4,2025-12-11 22:01:57.958642
195,143.0,206,295,False,7.7005815505981445,0.903485,117,False,False,8-1,2025-12-11 22:01:59.410083
196,417.0,487,287,False,10.126836776733398,0.9029875,265,False,False,3-2,2025-12-11 22:02:01.762976
197,553.0,722,286,False,22.627573013305664,0.90249,2292,True,True,1-1,2025-12-11 22:02:26.880516
198,1231.0,1415,272,False,8.512138366699219,0.9019925,2577,False,False,1-1,2025-12-11 22:03:01.365212
199,390.0,467,280,False,7.7953338623046875,0.9014949999999999,407,False,False,6-4,2025-12-11 22:03:06.440928
200,278.0,343,391,False,13.406635284423828,0.9009975,186,False,False,6-1,2025-12-11 22:03:07.610076
201,513.0,583,287,False,14.67820930480957,0.9005,271,False,False,7-3,2025-12-11 22:03:11.138943
202,167.0,229,293,False,11.95134162902832,0.9000025,156,False,False,1-4,2025-12-11 22:03:12.143991
203,93.0,157,293,False,10.17333698272705,0.899505,139,False,False,5-1,2025-12-11 22:03:13.037423
204,287.0,356,388,False,7.395695209503174,0.8990075,243,False,False,6-2,2025-12-11 22:03:15.380097
205,225.0,288,294,False,9.901986122131348,0.89851,129,False,False,1-3,2025-12-11 22:03:17.645909
206,274.0,336,392,False,8.61368179321289,0.8980125,166,False,False,6-1,2025-12-11 22:03:18.756768
207,200.0,304,353,False,5.04840612411499,0.8975150000000001,953,False,False,6-2,2025-12-11 22:03:29.272778
208,381.0,452,385,False,7.529926300048828,0.8970175,311,False,False,4-1,2025-12-11 22:03:33.119244
209,382.0,455,382,False,12.338125228881836,0.89652,361,False,False,5-2,2025-12-11 22:03:36.981841
210,267.0,337,387,False,6.457212448120117,0.8960224999999999,269,False,False,3-1,2025-12-11 22:03:38.656927
211,218.0,285,289,False,6.83039665222168,0.895525,219,False,False,5-4,2025-12-11 22:03:40.708102
212,593.0,682,268,False,13.75289249420166,0.8950275,653,False,False,2-3,2025-12-11 22:03:46.471121
213,279.0,346,290,False,12.941758155822754,0.89453,215,False,False,7-3,2025-12-11 22:03:48.718998
214,336.0,406,288,False,6.768589019775391,0.8940325,249,False,False,3-4,2025-12-11 22:03:50.525743
215,321.0,387,291,False,7.738710403442383,0.893535,182,False,False,5-3,2025-12-11 22:03:53.743545
216,437.0,512,382,False,11.932329177856445,0.8930375,367,False,False,2-1,2025-12-11 22:03:59.543902
217,199.0,264,392,False,7.422749996185303,0.89254,168,False,False,4-2,2025-12-11 22:04:01.083100
218,279.0,347,388,False,16.284791946411133,0.8920425,243,False,False,6-1,2025-12-11 22:04:02.565969
219,635.0,711,381,False,8.046351432800293,0.891545,387,False,False,1-1,2025-12-11 22:04:06.113671
220,308.0,372,293,False,9.24427318572998,0.8910475,158,False,False,4-3,2025-12-11 22:04:07.165188
221,836.0,914,279,False,10.465900421142578,0.89055,437,False,False,7-3,2025-12-11 22:04:12.704640
222,247.0,313,292,False,13.140336990356445,0.8900525,172,False,False,1-3,2025-12-11 22:04:14.623955
223,285.0,351,291,False,11.372626304626465,0.889555,181,False,False,3-2,2025-12-11 22:04:16.751494
224,640.0,732,364,False,12.948150634765625,0.8890575000000001,729,False,False,5-2,2025-12-11 22:04:26.754738
225,385.0,458,384,False,12.617901802062988,0.88856,337,False,False,1-2,2025-12-11 22:04:31.144287
226,214.0,284,287,False,16.440324783325195,0.8880625,259,False,False,3-4,2025-12-11 22:04:33.865251
227,61.0,121,296,False,5.997861385345459,0.8875649999999999,79,False,False,2-3,2025-12-11 22:04:34.960842
228,684.0,897,242,False,8.955484390258789,0.8870675,3177,False,False,1-1,2025-12-11 22:05:08.118579
229,230.0,294,292,False,11.802997589111328,0.88657,175,False,False,5-3,2025-12-11 22:05:10.661780
230,245.0,312,291,False,7.720853328704834,0.8860725,192,False,False,1-3,2025-12-11 22:05:11.828421
231,170.0,234,293,False,7.386505126953125,0.885575,139,False,False,8-3,2025-12-11 22:05:12.661552
232,633.0,708,281,False,7.10948371887207,0.8850775,382,False,False,3-3,2025-12-11 22:05:19.642309
233,172.0,302,326,False,18.767728805541992,0.88458,1487,False,False,6-2,2025-12-11 22:05:34.515250
234,730.0,848,339,False,5.373973846435547,0.8840825,1223,False,False,1-1,2025-12-11 22:05:45.884330
235,301.0,373,384,False,5.185946941375732,0.883585,335,False,False,7-1,2025-12-11 22:05:48.292699
236,205.0,272,290,False,9.850604057312012,0.8830875,199,False,False,3-3,2025-12-11 22:05:49.840669
237,274.0,338,391,False,6.169913291931152,0.88259,197,False,False,2-1,2025-12-11 22:05:51.961418
238,1078.0,1170,365,False,9.374703407287598,0.8820925,711,False,False,7-2,2025-12-11 22:06:00.886619
239,979.0,1069,264,False,15.26185417175293,0.881595,734,False,False,2-3,2025-12-11 22:06:07.449114
240,996.0,1079,274,False,14.344707489013672,0.8810975,531,False,False,7-3,2025-12-11 22:06:12.321314
241,80.0,141,296,False,20.518409729003906,0.8806,91,False,False,5-3,2025-12-11 22:06:12.870735
242,160.0,231,284,False,11.40935230255127,0.8801025,331,False,False,6-4,2025-12-11 22:06:18.044690
243,1452.0,1569,340,False,22.625308990478516,0.879605,1203,False,False,2-2,2025-12-11 22:06:32.690426
244,273.0,340,390,False,12.973459243774414,0.8791075,203,False,False,3-1,2025-12-11 22:06:35.628895
245,206.0,271,293,False,19.388111114501953,0.87861,151,False,False,5-1,2025-12-11 22:06:36.962955
246,111.0,174,395,False,14.37474250793457,0.8781125,105,False,False,1-2,2025-12-11 22:06:37.596773
247,274.0,338,391,False,16.963855743408203,0.877615,183,False,False,2-1,2025-12-11 22:06:39.519528
248,374.0,446,385,False,15.613560676574707,0.8771175,307,False,False,2-1,2025-12-11 22:06:41.528571
249,163.0,225,294,False,19.008886337280273,0.87662,127,False,False,6-4,2025-12-11 22:06:42.661328
250,257.0,322,390,False,12.063190460205078,0.8761225,211,False,False,2-1,2025-12-11 22:06:45.836786
251,222.0,286,292,False,17.959184646606445,0.875625,171,False,False,5-3,2025-12-11 22:06:47.892693
252,264.0,329,389,False,13.31348991394043,0.8751275000000001,237,False,False,6-1,2025-12-11 22:06:49.768328
253,629.0,709,275,False,14.257281303405762,0.87463,505,False,False,2-3,2025-12-11 22:06:54.151477
254,354.0,434,375,False,14.983644485473633,0.8741325,513,False,False,6-2,2025-12-11 22:06:59.339092
255,134.0,195,394,False,15.930272102355957,0.8736349999999999,132,False,False,4-2,2025-12-11 22:07:00.543951
256,312.0,376,292,False,21.95799446105957,0.8731375,165,False,False,6-3,2025-12-11 22:07:01.582058
257,180.0,245,391,False,17.20851707458496,0.87264,181,False,False,8-2,2025-12-11 22:07:03.494251
258,744.0,882,317,False,16.330860137939453,0.8721425,1659,False,False,6-2,2025-12-11 22:07:27.761234
259,407.0,479,286,False,14.13994312286377,0.871645,291,False,False,2-3,2025-12-11 22:07:29.624653
260,625.0,774,309,False,17.39438247680664,0.8711475,1831,False,False,3-1,2025-12-11 22:07:55.570766
261,521.0,604,373,False,11.25977897644043,0.87065,541,False,False,5-2,2025-12-11 22:08:00.995521
262,368.0,435,290,False,6.041571140289307,0.8701525,202,False,False,3-4,2025-12-11 22:08:02.913000
263,613.0,701,269,False,15.42227840423584,0.869655,621,False,False,7-3,2025-12-11 22:08:10.788563
264,161.0,222,294,False,9.061614036560059,0.8691575,137,False,False,1-4,2025-12-11 22:08:11.960760
265,248.0,310,394,False,24.882423400878906,0.86866,131,False,False,1-1,2025-12-11 22:08:12.743219
